sample_id,domain,location,location_key,county,sample_date,compliant,bucket,norms_violation,violated_params,unmeasured_norm_params,n_measured_norm_params
299503,basseinid,Tervisekeskus Club 26 VIP bassein,tervisekeskus club 26 vip bassein,,2023-04-05 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299508,basseinid,Tabasalu ujula mullivann,tabasalu ujula mullivann,,2023-04-05 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299513,basseinid,Järveküla Spordihoone suur bassein,järveküla spordihoone suur bassein,,2023-04-05 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299515,basseinid,Jüri Spordihoone  mullivann,jüri spordihoone mullivann,,2023-04-05 00:00:00,1,hidden_pass,True,turbidity|combined_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299517,basseinid,Jüri Spordihoone suur bassein,jüri spordihoone suur bassein,,2023-04-05 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299518,basseinid,Tabasalu ujula lastebassein,tabasalu ujula lastebassein,,2023-04-05 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299519,basseinid,Tabasalu väikelastebassein,tabasalu väikelastebassein,,2023-04-05 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299520,basseinid,Tabasalu ujula suur bassein,tabasalu ujula suur bassein,,2023-04-05 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299629,basseinid,Strandi Lastebassein,strandi lastebassein,,2023-04-05 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299668,basseinid,Tabasalu ujula mullivann,tabasalu ujula mullivann,,2023-04-05 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
299672,basseinid,Tervisekeskus Club 26 bassein,tervisekeskus club 26 bassein,,2023-04-05 00:00:00,0,hidden_violation,False,,e_coli|enterococci|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|staphylococci|pseudomonas|free_chlorine|combined_chlorine|coliforms|ph,0
299676,basseinid,Tabasalu väikelastebassein,tabasalu väikelastebassein,,2023-04-05 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
299462,basseinid,Lasteaed Laagna Rukkilill bassein,lasteaed laagna rukkilill bassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299463,basseinid,Kiili Lasteaia bassein,kiili lasteaia bassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299469,basseinid,Eesti Massaazi- ja Teraapiakooli bassein,eesti massaazi ja teraapiakooli bassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299497,basseinid,Tallinna Laagna Gümnaasiumi bassein,tallinna laagna gümnaasiumi bassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299498,basseinid,Tallinna Vormsi lasteaia bassein,tallinna vormsi lasteaia bassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
300106,basseinid,Männimäe lasteaia bassein,männimäe lasteaia bassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity|free_chlorine|combined_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|color|chlorides|sulfates|staphylococci|pseudomonas|coliforms|ph,5
302861,basseinid,Narva Keeltelütseumi bassein,narva keeltelütseumi bassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
302908,basseinid,Maleva Põhikooli ujumisbassein,maleva põhikooli ujumisbassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
303096,basseinid,Narva Kreenholmi Gümnaasiumi bassein,narva kreenholmi gümnaasiumi bassein,,2023-04-04 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299313,basseinid,Lääne-Tallinna Keskhaigla Perekeskuse bassein,lääne tallinna keskhaigla perekeskuse bassein,,2023-04-03 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299328,basseinid,AS Medicum Tervishoiuteenused ujula bassein,as medicum tervishoiuteenused ujula bassein,,2023-04-03 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299407,basseinid,Rocca al Mare Kooli bassein,rocca al mare kooli bassein,,2023-04-03 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299409,basseinid,ABC teraapia OÜ(Lasnamäe Tervisemaja),abc teraapia oü(lasnamäe tervisemaja),,2023-04-03 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299276,basseinid,Tondi Tennisekeskuse bassein,tondi tennisekeskuse bassein,,2023-03-31 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299193,basseinid,Loo ujula väike bassein,loo ujula väike bassein,,2023-03-30 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299194,basseinid,Loo ujula suur bassein,loo ujula suur bassein,,2023-03-30 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299274,basseinid,Ülemiste City massaažibassein,ülemiste city massaažibassein,,2023-03-30 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299284,basseinid,Ülemiste City suur bassein,ülemiste city suur bassein,,2023-03-30 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299377,basseinid,Loo ujula suur bassein,loo ujula suur bassein,,2023-03-30 00:00:00,1,hidden_pass,True,coliforms,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
300667,basseinid,Tõrva ujula suur bassein,tõrva ujula suur bassein,,2023-03-30 00:00:00,1,hidden_pass,True,free_chlorine|combined_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299113,basseinid,Väätsa lasteaia bassein,väätsa lasteaia bassein,,2023-03-29 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299191,basseinid,Metropol Spa lõõgastuskeskuse bassein,metropol spa lõõgastuskeskuse bassein,Harju maakond,2023-03-29 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299257,basseinid,Haabersti Tervisekeskuse suur bassein,haabersti tervisekeskuse suur bassein,,2023-03-29 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299259,basseinid,Metropol Spa lõõgastuskeskuse mullivannid,metropol spa lõõgastuskeskuse mullivannid,,2023-03-29 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298882,basseinid,Märjamaa suur bassein,märjamaa suur bassein,,2023-03-28 09:25:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298982,basseinid,Tervise- ja Spordiklubi Arena ujula lastebassein 6*2 m,tervise ja spordiklubi arena ujula lastebassein 6*2 m,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity|combined_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298981,basseinid,Tervise- ja Spordiklubi Arena ujula suur bassein 6*20 m,tervise ja spordiklubi arena ujula suur bassein 6*20 m,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity|combined_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298997,basseinid,Saku Valla l/a Päikesekild,saku valla l/a päikesekild,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298998,basseinid,Viimsi SPA Saunakeskus Välibassein,viimsi spa saunakeskus välibassein,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298999,basseinid,Viimsi SPA Saunakeskus Suur bassein,viimsi spa saunakeskus suur bassein,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299000,basseinid,Viimsi SPA 18+ külm bassein,viimsi spa 18+ külm bassein,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299129,basseinid,My Fitness Rocca al Mare ujula suur bassein,my fitness rocca al mare ujula suur bassein,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299130,basseinid,My Fitness Rocca al Mare ujula lastebassein,my fitness rocca al mare ujula lastebassein,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299131,basseinid,My Fitness Rocca al Mare ujula mullivann,my fitness rocca al mare ujula mullivann,,2023-03-28 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299911,basseinid,Kalevi Saunakeskuse jaapanivann (40 C),kalevi saunakeskuse jaapanivann (40 c),,2023-03-28 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298357,basseinid,Värska Veekeskuse ujumisbassein,värska veekeskuse ujumisbassein,,2023-03-27 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298351,basseinid,Värska Veekeskuse lastebassein,värska veekeskuse lastebassein,,2023-03-27 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298354,basseinid,Värska Veekeskuse lõbustusbassein,värska veekeskuse lõbustusbassein,,2023-03-27 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299288,basseinid,J.Gagarini tn 7a lastebassein,j.gagarini tn 7a lastebassein,,2023-03-27 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299290,basseinid,Sillamäe Lasteaed Rukkilill,sillamäe lasteaed rukkilill,,2023-03-27 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299530,basseinid,Wiru Spordikeskuse spordibassein,wiru spordikeskuse spordibassein,,2023-03-27 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299531,basseinid,Wiru Spordikeskuse lastebassein,wiru spordikeskuse lastebassein,,2023-03-27 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298816,basseinid,Viimsi SPA 18+ Mullivann,viimsi spa 18+ mullivann,,2023-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298817,basseinid,Viimsi SPA 18+ Jaapani vann,viimsi spa 18+ jaapani vann,,2023-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298818,basseinid,Viimsi SPA 18+ Suur bassein,viimsi spa 18+ suur bassein,,2023-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298820,basseinid,Hotell Telegraaf mullivann,hotell telegraaf mullivann,,2023-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298821,basseinid,Hotell Telegraaf bassein,hotell telegraaf bassein,,2023-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298849,basseinid,Tallinna Järveotsa Gümnaasiumi bassein,tallinna järveotsa gümnaasiumi bassein,,2023-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298851,basseinid,Maardu Spordikeskuse hüdrobassein,maardu spordikeskuse hüdrobassein,,2023-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298858,basseinid,Maardu Spordikeskuse suur bassein,maardu spordikeskuse suur bassein,,2023-03-24 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298924,basseinid,Viimsi SPA 18+ Jaapani vann,viimsi spa 18+ jaapani vann,,2023-03-24 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
298926,basseinid,Viimsi SPA 18+ Mullivann,viimsi spa 18+ mullivann,,2023-03-24 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
298450,basseinid,Reval-Sport välimullivann 32º,reval sport välimullivann 32º,,2023-03-23 09:50:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298440,basseinid,Reval-Sport külmaveebassein,reval sport külmaveebassein,,2023-03-23 09:45:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298434,basseinid,Reval-Sport jaapani bassein 40º,reval sport jaapani bassein 40º,,2023-03-23 09:40:00,1,hidden_pass,True,turbidity|combined_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298429,basseinid,Reval-Sport lõõgastusbassein 32º,reval sport lõõgastusbassein 32º,,2023-03-23 09:35:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298423,basseinid,Reval-Sport libero bassein 32º,reval sport libero bassein 32º,,2023-03-23 09:30:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298409,basseinid,Reval-Sport väike sportbassein 32º,reval sport väike sportbassein 32º,,2023-03-23 09:25:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298527,basseinid,Sanatoorium Tervise Jaapani vann,sanatoorium tervise jaapani vann,,2023-03-23 09:19:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298526,basseinid,Sanatoorium Tervise Laste- ja massaažibassein,sanatoorium tervise laste ja massaažibassein,,2023-03-23 09:14:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298399,basseinid,Reval-Sport mullivann 36º,reval sport mullivann 36º,,2023-03-23 09:10:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298397,basseinid,Reval-Sport lastebassein seenega 36º,reval sport lastebassein seenega 36º,,2023-03-23 09:05:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298709,basseinid,Viimsi SPA Saunakeskus Lesila,viimsi spa saunakeskus lesila,,2023-03-23 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298712,basseinid,Viimsi SPA Spordiklubi lastebassein,viimsi spa spordiklubi lastebassein,Harju maakond,2023-03-23 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298837,basseinid,Audentes Fitness suur bassein,audentes fitness suur bassein,,2023-03-23 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298840,basseinid,Audentes Fitness mullivann,audentes fitness mullivann,,2023-03-23 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298844,basseinid,Hestia Hotel Haapsalu SPA bassein,hestia hotel haapsalu spa bassein,,2023-03-23 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298958,basseinid,Hestia Hotel Haapsalu SPA mullivann,hestia hotel haapsalu spa mullivann,,2023-03-23 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
298349,basseinid,"Suure-Jaani Tervisekoda külmaveebassein 2,0*1,7",suure jaani tervisekoda külmaveebassein 2 0*1 7,,2023-03-22 00:00:00,1,hidden_pass,True,turbidity|free_chlorine|combined_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298350,basseinid,Suure-Jaani Tervisekoda ujumisbassein 25*10 m (3 rada),suure jaani tervisekoda ujumisbassein 25*10 m (3 rada),,2023-03-22 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298353,basseinid,"Suure-Jaani Tervisekoda mullivann 3,8*3,25 m (ühtses süsteemis beebibasseiniga)",suure jaani tervisekoda mullivann 3 8*3 25 m (ühtses süsteemis beebibasseiniga),,2023-03-22 00:00:00,1,hidden_pass,True,turbidity|free_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298625,basseinid,Nordic Hotel Forum mullivann,nordic hotel forum mullivann,,2023-03-22 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298668,basseinid,Kristiine spordikeskuse bassein,kristiine spordikeskuse bassein,,2023-03-22 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298802,basseinid,Rocca al Mare Hotell bassein,rocca al mare hotell bassein,,2023-03-22 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
299041,basseinid,ASA SPA  lastebassein,asa spa lastebassein,,2023-03-22 00:00:00,1,hidden_pass,True,combined_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298083,basseinid,Tervise Paradiisi Välibassein,tervise paradiisi välibassein,,2023-03-21 10:00:00,1,hidden_pass,True,turbidity|free_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298481,basseinid,Nõmme ujula suur bassein,nõmme ujula suur bassein,,2023-03-21 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298482,basseinid,Nõmme ujula lastebassein,nõmme ujula lastebassein,,2023-03-21 00:00:00,1,hidden_pass,True,turbidity|free_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298483,basseinid,Nõmme ujula mullivann,nõmme ujula mullivann,,2023-03-21 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298485,basseinid,Metropol Spa lõõgastuskeskuse bassein,metropol spa lõõgastuskeskuse bassein,Harju maakond,2023-03-21 00:00:00,1,hidden_pass,True,turbidity|combined_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298486,basseinid,Metropol Spa lõõgastuskeskuse mullivannid,metropol spa lõõgastuskeskuse mullivannid,,2023-03-21 00:00:00,1,hidden_pass,True,turbidity|combined_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298489,basseinid,Saku Valla Spordikeskus,saku valla spordikeskus,,2023-03-21 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298697,basseinid,Metropol Spa lõõgastuskeskuse mullivannid,metropol spa lõõgastuskeskuse mullivannid,,2023-03-21 00:00:00,0,hidden_violation,False,,e_coli|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|free_chlorine|combined_chlorine|ph,4
298715,basseinid,Loodusravikeskus Loodus BioSpa  ujula bassein,loodusravikeskus loodus biospa ujula bassein,,2023-03-21 00:00:00,1,hidden_pass,True,free_chlorine,e_coli|enterococci|nitrates|nitrites|ammonium|fluoride|manganese|iron|turbidity|color|chlorides|sulfates|staphylococci|pseudomonas|coliforms|ph,2
298723,basseinid,Leisi Kooli ujula bassein,leisi kooli ujula bassein,,2023-03-21 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298731,basseinid,Arensburg Welness SPA mullivann,arensburg welness spa mullivann,,2023-03-21 00:00:00,1,hidden_pass,True,combined_chlorine,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298790,basseinid,Estonia Spaa- ja Saunakeskuse rababassein,estonia spaa ja saunakeskuse rababassein,,2023-03-21 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299051,basseinid,Kuremaa ujula suur bassein,kuremaa ujula suur bassein,,2023-03-21 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299053,basseinid,Kuremaa ujula laste spa bassein (beebi bassein),kuremaa ujula laste spa bassein (beebi bassein),,2023-03-21 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299054,basseinid,Kuremaa ujula ringvoolu bassein,kuremaa ujula ringvoolu bassein,,2023-03-21 00:00:00,0,hidden_violation,False,,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
299149,basseinid,Pühajärve väikelaste bassein,pühajärve väikelaste bassein,,2023-03-21 00:00:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298205,basseinid,Tallinna Lindakivi Lasteaia bassein,tallinna lindakivi lasteaia bassein,,2023-03-20 10:05:00,1,hidden_pass,True,turbidity,e_coli|nitrites|fluoride|manganese|iron|chlorides|sulfates,11
298333,basseinid,Astangu Kutserehabilitatsioonikeskuse bassein,astangu kutserehabilitatsioonikeskuse bassein,,2023-03-20 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298479,basseinid,Tallinna Lasteaed Sinilill bassein,tallinna lasteaed sinilill bassein,,2023-03-20 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298217,basseinid,Tallinna Paekaare Lasteaia bassein,tallinna paekaare lasteaia bassein,,2023-03-17 00:00:00,1,hidden_pass,True,turbidity|free_chlorine,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298220,basseinid,LaSpa jaapanivann,laspa jaapanivann,,2023-03-17 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298222,basseinid,LaSpa mullivann,laspa mullivann,,2023-03-17 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298209,basseinid,Fra Mare Thalasso SPA suur bassein,fra mare thalasso spa suur bassein,Lääne maakond,2023-03-16 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298211,basseinid,Fra Mare Thalasso SPA mullivann,fra mare thalasso spa mullivann,,2023-03-16 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
298213,basseinid,Haapsalu veekeskuse laste bassein,haapsalu veekeskuse laste bassein,,2023-03-16 00:00:00,1,hidden_pass,True,turbidity,e_coli|enterococci|nitrites|fluoride|manganese|iron|chlorides|sulfates|staphylococci|pseudomonas|coliforms,7
